subject_id,stimulus,stimulus_voice,face shown,stimulus_face,subject_response,actual_sentence,subject_response_unfixed
jx4vv82pev,assets/list2/sounds/24.wav,american,assets/list2/pictures/southasianlady3.png,south asian,her coat is on a chair,her coat is on a chair,her coat is on a chair
jx4vv82pev,assets/list2/sounds/115.wav,british,assets/list2/pictures/whitelady2.png,white,the girl is washing her hair,the girl is washing her hair,the girl is washing her hair
jx4vv82pev,assets/list2/sounds/36.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the food is expensive,the food is expensive,the food is expensive
jx4vv82pev,assets/list2/sounds/77.wav,indian,assets/list2/pictures/whitelady2.png,white,the milk is in a pitcher,the milk is in a pitcher,the milk is in a pitcher
jx4vv82pev,assets/list2/sounds/1.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the boy said some more than others,a boy fell from the window,the boy said some more than others
jx4vv82pev,assets/list2/sounds/53.wav,british,assets/list2/pictures/southasianlady3.png,south asian,flowers can grow in a pot,flowers can grow in the pot,flowers can grow in a pot
jx4vv82pev,assets/list2/sounds/109.wav,british,assets/list2/pictures/whitelady2.png,white,the boy grew up feeling low,the ball broke the window,the boy grew up feeling low
jx4vv82pev,assets/list2/sounds/98.wav,american,assets/list2/pictures/southasianlady3.png,south asian,they are coming for dinner,they are coming for dinner,they are coming for dinner
jx4vv82pev,assets/list2/sounds/90.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the cat lay on the bed,the cat lay on the bed,the cat lay on the bed
jx4vv82pev,assets/list2/sounds/81.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the ball bounced very high,the ball bounced very high,the ball bounced very high
jx4vv82pev,assets/list2/sounds/75.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the shirts are in the closet,the shirts are in the closet,the shirts are in the closet
jx4vv82pev,assets/list2/sounds/95.wav,american,assets/list2/pictures/whitelady2.png,white,the bus leaves before the train,the bus leaves before the train,the bus leaves before the train
jx4vv82pev,assets/list2/sounds/46.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the child drank some fresh milk,the children drank some fresh milk,the child drank some fresh milk
jx4vv82pev,assets/list2/sounds/120.wav,british,assets/list2/pictures/southasianlady2.png,south asian,he climbed up a ladder,he climbed up the ladder,he climbed up a ladder
jx4vv82pev,assets/list2/sounds/47.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the baby slept all night,the baby slept all night,the baby slept all night
jx4vv82pev,assets/list2/sounds/89.wav,american,assets/list2/pictures/whitelady2.png,white,she uses her spoon to eat,she uses her spoon to eat,she uses her spoon to eat
jx4vv82pev,assets/list2/sounds/79.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the man dyed his shoes,the tall man tied his shoes,the man dyed his shoes
jx4vv82pev,assets/list2/sounds/2.wav,indian,assets/list2/pictures/whitelady2.png,white,the wife egged her husband,the wife helped her husband,the wife egged her husband
jx4vv82pev,assets/list2/sounds/59.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the man is painting a sign,the man is painting a sign,the man is painting a sign
jx4vv82pev,assets/list2/sounds/108.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the baby wants his bottle,the baby wants his bottle,the baby wants his bottle
jx4vv82pev,assets/list2/sounds/80.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,a letter fell on the floor,a letter fell on the floor,a letter fell on the floor
jx4vv82pev,assets/list2/sounds/21.wav,american,assets/list2/pictures/whitelady2.png,white,she found her purse in the trash,she found her purse in the trash,she found her purse in the trash
jx4vv82pev,assets/list2/sounds/71.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the boy did a handstand,the boy did a handstand,the boy did a handstand
jx4vv82pev,assets/list2/sounds/88.wav,american,assets/list2/pictures/whitelady2.png,white,someone is crossing the road,someone is crossing the road,someone is crossing the road
jx4vv82pev,assets/list2/sounds/18.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the longlost is in,he hung up his raincoat.,the longlost is in
jx4vv82pev,assets/list2/sounds/5.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,the player lost a shoe,
jx4vv82pev,assets/list2/sounds/27.wav,american,assets/list2/pictures/southasianlady3.png,south asian,mother read the instructions,mother read the instructions,mother read the instructions
jx4vv82pev,assets/list2/sounds/69.wav,indian,assets/list2/pictures/whitelady2.png,white,she lost her credit card,she lost her credit card,she lost her credit card
jx4vv82pev,assets/list2/sounds/111.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the refill robbed the key,the waiter brought the cream,the refill robbed the key
jx4vv82pev,assets/list2/sounds/93.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the dog is chasing the car,the dog is chasing the cat,the dog is chasing the car
jx4vv82pev,assets/list2/sounds/60.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the dog came home atlast,the dog came home at last,the dog came home atlast
jx4vv82pev,assets/list2/sounds/50.wav,british,assets/list2/pictures/whitelady2.png,white,the backherds flew up quickly,the buckets fill up quickly,the backherds flew up quickly
jx4vv82pev,assets/list2/sounds/35.wav,american,assets/list2/pictures/whitelady2.png,white,they're pushing an old car,they're pushing an old car,they're pushing an old car
jx4vv82pev,assets/list2/sounds/61.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,they heard a funny noise,they heard a funny noise,they heard a funny noise
jx4vv82pev,assets/list2/sounds/22.wav,american,assets/list2/pictures/whitelady2.png,white,the table has three legs,the table has three legs,the table has three legs
jx4vv82pev,assets/list2/sounds/62.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,they found his brother hidding,they found his brother hiding,they found his brother hidding
jx4vv82pev,assets/list2/sounds/58.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the match boxes are empty,the match boxes are empty,the match boxes are empty
jx4vv82pev,assets/list2/sounds/31.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the painter uses a brush,the painter uses a brush,the painter uses a brush
jx4vv82pev,assets/list2/sounds/7.wav,indian,assets/list2/pictures/whitelady2.png,white,the child is getting drunk,the fire was very hot,the child is getting drunk
jx4vv82pev,assets/list2/sounds/92.wav,american,assets/list2/pictures/southasianlady3.png,south asian,he's washing his face with soap,he's washing his face with soap,he's washing his face with soap
jx4vv82pev,assets/list2/sounds/96.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the baby has blue eyes,the baby has blue eyes,the baby has blue eyes
jx4vv82pev,assets/list2/sounds/68.wav,indian,assets/list2/pictures/whitelady2.png,white,the new ruled is on the map,the new road is on the map,the new ruled is on the map
jx4vv82pev,assets/list2/sounds/83.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the football game is over,the football game is over,the football game is over
jx4vv82pev,assets/list2/sounds/87.wav,american,assets/list2/pictures/southasianlady2.png,south asian,they carried some shopping bags,they carried some shopping bags,they carried some shopping bags
jx4vv82pev,assets/list2/sounds/74.wav,indian,assets/list2/pictures/whitelady2.png,white,they waited for an 'r',they waited for an hour,they waited for an 'r'
jx4vv82pev,assets/list2/sounds/4.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,in white deli,the shoes were very dirty,in white deli
jx4vv82pev,assets/list2/sounds/72.wav,indian,assets/list2/pictures/whitelady2.png,white,is cold outside,they took some food outside,is cold outside
jx4vv82pev,assets/list2/sounds/3.wav,indian,assets/list2/pictures/whitelady2.png,white,the big dog climbed on you,big dogs can be dangerous,the big dog climbed on you
jx4vv82pev,assets/list2/sounds/119.wav,british,assets/list2/pictures/whitelady2.png,white,we are drinking water,they are drinking coffee,we are drinking water
jx4vv82pev,assets/list2/sounds/67.wav,indian,assets/list2/pictures/whitelady2.png,white,the boy was in the corner,the broom was in the corner,the boy was in the corner
jx4vv82pev,assets/list2/sounds/14.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the bananas are all ripe,the bananas are too ripe,the bananas are all ripe
jx4vv82pev,assets/list2/sounds/114.wav,british,assets/list2/pictures/whitelady2.png,white,the jelly jar was full,the jelly jar was full,the jelly jar was full
jx4vv82pev,assets/list2/sounds/33.wav,american,assets/list2/pictures/southasianlady3.png,south asian,swimmers can hold their breath,swimmers can hold their breath,swimmers can hold their breath
jx4vv82pev,assets/list2/sounds/23.wav,american,assets/list2/pictures/whitelady2.png,white,the children waived at the train,the children waved at the train,the children waived at the train
jx4vv82pev,assets/list2/sounds/66.wav,indian,assets/list2/pictures/whitelady2.png,white,the milk was by the front door,the milk was by the front door,the milk was by the front door
jx4vv82pev,assets/list2/sounds/57.wav,british,assets/list2/pictures/whitelady2.png,white,she took off her fur coat,she took off her fur coat,she took off her fur coat
jx4vv82pev,assets/list2/sounds/37.wav,american,assets/list2/pictures/whitelady2.png,white,the children are walking home,the children are walking home,the children are walking home
jx4vv82pev,assets/list2/sounds/16.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,,she argues with her sister,
jx4vv82pev,assets/list2/sounds/28.wav,american,assets/list2/pictures/whitelady2.png,white,the dog is eating some meat,the dog is eating some meat,the dog is eating some meat
jx4vv82pev,assets/list2/sounds/99.wav,american,assets/list2/pictures/southasianlady3.png,south asian,they wanted some potatoes,they wanted some potatoes,they wanted some potatoes
jx4vv82pev,assets/list2/sounds/40.wav,american,assets/list2/pictures/whitelady2.png,white,the dog sleeps in a basket,the dog sleeps in a basket,the dog sleeps in a basket
jx4vv82pev,assets/list2/sounds/94.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the milkman drives a small truck,the milkman drives a small truck,the milkman drives a small truck
jx4vv82pev,assets/list2/sounds/42.wav,british,assets/list2/pictures/whitelady2.png,white,they're shopping for school clothes,they're shopping for school clothes,they're shopping for school clothes
jx4vv82pev,assets/list2/sounds/9.wav,indian,assets/list2/pictures/whitelady2.png,white,,the picture came from a book,
jx4vv82pev,assets/list2/sounds/12.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the child is home,the towel fell on the floor,the child is home
jx4vv82pev,assets/list2/sounds/65.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the matches are on the counter,the matches are on a shelf,the matches are on the counter
jx4vv82pev,assets/list2/sounds/56.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the lady washed the shirt,the lady washed the shirt,the lady washed the shirt
jx4vv82pev,assets/list2/sounds/113.wav,british,assets/list2/pictures/whitelady2.png,white,the applefry is good,the apple pie is good,the applefry is good
jx4vv82pev,assets/list2/sounds/73.wav,indian,assets/list2/pictures/whitelady2.png,white,the young people are matching,the young people are dancing,the young people are matching
jx4vv82pev,assets/list2/sounds/112.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the people are just very hot,the teapot is very hot,the people are just very hot
jx4vv82pev,assets/list2/sounds/117.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the guy with milk every year,the cow is milked every day,the guy with milk every year
jx4vv82pev,assets/list2/sounds/116.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the girl played with a baby,the girl played with the baby,the girl played with a baby
jx4vv82pev,assets/list2/sounds/45.wav,british,assets/list2/pictures/whitelady2.png,white,they sat on a wooden bench,they sat on a wooden bench,they sat on a wooden bench
jx4vv82pev,assets/list2/sounds/38.wav,american,assets/list2/pictures/southasianlady2.png,south asian,they had two empty bottles,they had two empty bottles,they had two empty bottles
jx4vv82pev,assets/list2/sounds/102.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the good boy hit the goalpost,the football hit the goalpost,the good boy hit the goalpost
jx4vv82pev,assets/list2/sounds/30.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the road goes up the hill,the road goes up a hill,the road goes up the hill
jx4vv82pev,assets/list2/sounds/78.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the trash rolled up the road,the truck drove up the road,the trash rolled up the road
jx4vv82pev,assets/list2/sounds/63.wav,indian,assets/list2/pictures/whitelady2.png,white,the dog played with a stick,the dog played with a stick,the dog played with a stick
jx4vv82pev,assets/list2/sounds/17.wav,indian,assets/list2/pictures/whitelady2.png,white,the kitchen in the racoon,the kitchen window was clean,the kitchen in the racoon
jx4vv82pev,assets/list2/sounds/107.wav,british,assets/list2/pictures/southasianlady3.png,south asian,mother got the carplane,mother got a sauce pan,mother got the carplane
jx4vv82pev,assets/list2/sounds/8.wav,indian,assets/list2/pictures/whitelady2.png,white,from her own,she's drinking from her own cup,from her own
jx4vv82pev,assets/list2/sounds/41.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the house had nine bed rooms,the house had nine bedrooms,the house had nine bed rooms
jx4vv82pev,assets/list2/sounds/25.wav,american,assets/list2/pictures/whitelady2.png,white,the girl is fixing her dress,the girl is fixing her dress,the girl is fixing her dress
jx4vv82pev,assets/list2/sounds/55.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the janitor swept the floor,the janitor swept the floor,the janitor swept the floor
jx4vv82pev,assets/list2/sounds/100.wav,american,assets/list2/pictures/southasianlady3.png,south asian,they knocked on the window,they knocked on the window,they knocked on the window
jx4vv82pev,assets/list2/sounds/19.wav,indian,assets/list2/pictures/whitelady2.png,white,the mailman brought a letter,the mailman brought a letter,the mailman brought a letter
jx4vv82pev,assets/list2/sounds/10.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the fire is feeling pits,the car is going too fast,the fire is feeling pits
jx4vv82pev,assets/list2/sounds/51.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the boy is running away,the boy is running away,the boy is running away
jx4vv82pev,assets/list2/sounds/70.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the gamers blamed ai,the team is playing well,the gamers blamed AI
jx4vv82pev,assets/list2/sounds/13.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the cam,the family likes fish,the cam
jx4vv82pev,assets/list2/sounds/49.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the policemen knows the way,the policemen know the way,the policemen knows the way
jx4vv82pev,assets/list2/sounds/84.wav,american,assets/list2/pictures/whitelady2.png,white,she stood near the window,she stood near the window,she stood near the window
jx4vv82pev,assets/list2/sounds/43.wav,british,assets/list2/pictures/whitelady2.png,white,they are playing in the park,they're playing in the park,they are playing in the park
jx4vv82pev,assets/list2/sounds/64.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the book fell just short of,the book tells a story,the book fell just short of
jx4vv82pev,assets/list2/sounds/97.wav,american,assets/list2/pictures/whitelady2.png,white,the bag fell off the shelf,the bag fell off the shelf,the bag fell off the shelf
jx4vv82pev,assets/list2/sounds/118.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,they called an ambulance,they called an ambulance,they called an ambulance
jx4vv82pev,assets/list2/sounds/39.wav,american,assets/list2/pictures/whitelady2.png,white,milk comes in a carton,milk comes in a carton,milk comes in a carton
jx4vv82pev,assets/list2/sounds/104.wav,indian,assets/list2/pictures/whitelady2.png,white,food,sugar is very sweet,food
jx4vv82pev,assets/list2/sounds/86.wav,american,assets/list2/pictures/whitelady2.png,white,the children help their teacher,the children helped their teacher,the children help their teacher
jx4vv82pev,assets/list2/sounds/44.wav,british,assets/list2/pictures/southasianlady2.png,south asian,rain is good for trees,rain is good for trees,rain is good for trees
jx4vv82pev,assets/list2/sounds/106.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the firefly is flying,the firetruck is coming,the firefly is flying
jx4vv82pev,assets/list2/sounds/101.wav,british,assets/list2/pictures/southasianlady2.png,south asian,bring our dog early today,school got out early today,bring our dog early today
jx4vv82pev,assets/list2/sounds/103.wav,british,assets/list2/pictures/whitelady2.png,white,the boy ran away from school,the boy ran away from school,the boy ran away from school
jx4vv82pev,assets/list2/sounds/110.wav,british,assets/list2/pictures/whitelady2.png,white,there was a bad changeup,the was a bad train wreck,there was a bad changeup
jx4vv82pev,assets/list2/sounds/29.wav,american,assets/list2/pictures/southasianlady3.png,south asian,father forgot the bread,father forgot the bread,father forgot the bread
jx4vv82pev,assets/list2/sounds/34.wav,american,assets/list2/pictures/southasianlady3.png,south asian,she cut the steak with her knife,she cut the steak with her knife,she cut the steak with her knife
jx4vv82pev,assets/list2/sounds/20.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the mother hears the baby,the mother heard the baby,the mother hears the baby
jx4vv82pev,assets/list2/sounds/91.wav,american,assets/list2/pictures/southasianlady3.png,south asian,they're running past the house,they're running past the house,they're running past the house
jx4vv82pev,assets/list2/sounds/82.wav,american,assets/list2/pictures/southasianlady2.png,south asian,mother cut the birthday cake,mother cut the birthday cake,mother cut the birthday cake
jx4vv82pev,assets/list2/sounds/54.wav,british,assets/list2/pictures/southasianlady3.png,south asian,he's skating with his friend,he's skating with his friend,he's skating with his friend
jx4vv82pev,assets/list2/sounds/52.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the towel is near the sink,a towel is near the sink,the towel is near the sink
jx4vv82pev,assets/list2/sounds/85.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the kitchen cloth was wrought,the kitchen clock was wrong,the kitchen cloth was wrought
jx4vv82pev,assets/list2/sounds/76.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,they watched a scary movie,they watched the scary movie,they watched a scary movie
jx4vv82pev,assets/list2/sounds/11.wav,indian,assets/list2/pictures/whitelady2.png,white,on dogs,the paint dripped on the ground,on dogs
jx4vv82pev,assets/list2/sounds/15.wav,indian,assets/list2/pictures/whitelady2.png,white,,he grew lots of vegetables,
jx4vv82pev,assets/list2/sounds/32.wav,american,assets/list2/pictures/whitelady2.png,white,the family bought a house,the family bought a house,the family bought a house
jx4vv82pev,assets/list2/sounds/6.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,through the mummy,somebody stole the money,through the mummy
lj0jvkaek9,assets/list1/sounds/73.wav,american,assets/list1/pictures/whitelady1.png,white,lying,the young people are dancing,lying
lj0jvkaek9,assets/list1/sounds/86.wav,british,assets/list1/pictures/whitelady3.png,white,,the children helped their teacher,
lj0jvkaek9,assets/list1/sounds/83.wav,british,assets/list1/pictures/whitelady3.png,white,footbal game is over,the football game is over,footbal game is over
lj0jvkaek9,assets/list1/sounds/52.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the guy is waving,a towel is near the sink,the guy is waving
lj0jvkaek9,assets/list1/sounds/24.wav,british,assets/list1/pictures/whitelady1.png,white,she went,her coat is on a chair,she went
lj0jvkaek9,assets/list1/sounds/65.wav,american,assets/list1/pictures/southasianlady1.png,south asian,she is coming,the matches are on a shelf,she is coming
lj0jvkaek9,assets/list1/sounds/1.wav,american,assets/list1/pictures/whitelady1.png,white,nothing,a boy fell from the window,nothing
lj0jvkaek9,assets/list1/sounds/11.wav,american,assets/list1/pictures/whitelady1.png,white,the boy is weeding,the paint dripped on the ground,the boy is weeding
lj0jvkaek9,assets/list1/sounds/70.wav,american,assets/list1/pictures/whitelady3.png,white,please comebacj,the team is playing well,please comebacj
lj0jvkaek9,assets/list1/sounds/34.wav,american,assets/list1/pictures/whitelady3.png,white,welcome back,she cut the steak with her knife,welcome back
lj0jvkaek9,assets/list1/sounds/2.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the wife to husband,the wife helped her husband,the wife to husband
lj0jvkaek9,assets/list1/sounds/102.wav,indian,assets/list1/pictures/whitelady3.png,white,football is coming,the football hit the goalpost,football is coming
lj0jvkaek9,assets/list1/sounds/72.wav,american,assets/list1/pictures/whitelady3.png,white,truck food outside,they took some food outside,truck food outside
lj0jvkaek9,assets/list1/sounds/113.wav,indian,assets/list1/pictures/whitelady1.png,white,the girl is singing,the apple pie is good,the girl is singing
lj0jvkaek9,assets/list1/sounds/76.wav,american,assets/list1/pictures/whitelady3.png,white,watch the cerials,they watched the scary movie,watch the cerials
lj0jvkaek9,assets/list1/sounds/53.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,went back,flowers can grow in the pot,went back
lj0jvkaek9,assets/list1/sounds/39.wav,british,assets/list1/pictures/whitelady3.png,white,she came back,milk comes in a carton,she came back
lj0jvkaek9,assets/list1/sounds/35.wav,british,assets/list1/pictures/southasianlady1.png,south asian,came from,they're pushing an old car,came from
lj0jvkaek9,assets/list1/sounds/42.wav,indian,assets/list1/pictures/whitelady3.png,white,came back,they're shopping for school clothes,came back
lj0jvkaek9,assets/list1/sounds/117.wav,indian,assets/list1/pictures/whitelady1.png,white,the dollars,the cow is milked every day,the dollars
lj0jvkaek9,assets/list1/sounds/88.wav,british,assets/list1/pictures/southasianlady1.png,south asian,someone came by,someone is crossing the road,someone came by
lj0jvkaek9,assets/list1/sounds/111.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,what happened,the waiter brought the cream,what happened
lj0jvkaek9,assets/list1/sounds/27.wav,british,assets/list1/pictures/whitelady3.png,white,further instructions,mother read the instructions,further instructions
lj0jvkaek9,assets/list1/sounds/51.wav,indian,assets/list1/pictures/whitelady3.png,white,follow the rules,the boy is running away,follow the rules
lj0jvkaek9,assets/list1/sounds/66.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the north was by the circular,the milk was by the front door,the north was by the circular
lj0jvkaek9,assets/list1/sounds/36.wav,british,assets/list1/pictures/whitelady3.png,white,which one is expensive,the food is expensive,which one is expensive
lj0jvkaek9,assets/list1/sounds/17.wav,american,assets/list1/pictures/whitelady1.png,white,the kitchen with no water,the kitchen window was clean,the kitchen with no water
lj0jvkaek9,assets/list1/sounds/71.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the boy did dancing,the boy did a handstand,the boy did dancing
lj0jvkaek9,assets/list1/sounds/21.wav,british,assets/list1/pictures/whitelady3.png,white,she found it in the trash,she found her purse in the trash,she found it in the trash
lj0jvkaek9,assets/list1/sounds/9.wav,american,assets/list1/pictures/southasianlady1.png,south asian,description came from the book,the picture came from a book,description came from the book
lj0jvkaek9,assets/list1/sounds/19.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the mailman brought a letter,the mailman brought a letter,the mailman brought a letter
lj0jvkaek9,assets/list1/sounds/109.wav,indian,assets/list1/pictures/whitelady3.png,white,before then,the ball broke the window,before then
lj0jvkaek9,assets/list1/sounds/115.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,evertone is washing,the girl is washing her hair,evertone is washing
lj0jvkaek9,assets/list1/sounds/104.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,nothing,sugar is very sweet,nothing
lj0jvkaek9,assets/list1/sounds/95.wav,british,assets/list1/pictures/southasianlady1.png,south asian,first of all,the bus leaves before the train,first of all
lj0jvkaek9,assets/list1/sounds/106.wav,indian,assets/list1/pictures/whitelady1.png,white,diving,the firetruck is coming,diving
lj0jvkaek9,assets/list1/sounds/31.wav,british,assets/list1/pictures/whitelady1.png,white,uses of brush,the painter uses a brush,uses of brush
lj0jvkaek9,assets/list1/sounds/54.wav,indian,assets/list1/pictures/whitelady1.png,white,nothing,he's skating with his friend,nothing
lj0jvkaek9,assets/list1/sounds/96.wav,british,assets/list1/pictures/whitelady3.png,white,due to the adds,the baby has blue eyes,due to the adds
lj0jvkaek9,assets/list1/sounds/25.wav,british,assets/list1/pictures/whitelady3.png,white,fixing adress,the girl is fixing her dress,fixing adress
lj0jvkaek9,assets/list1/sounds/43.wav,indian,assets/list1/pictures/whitelady3.png,white,is torn,they're playing in the park,is torn
lj0jvkaek9,assets/list1/sounds/116.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,worst day,the girl played with the baby,worst day
lj0jvkaek9,assets/list1/sounds/3.wav,american,assets/list1/pictures/southasianlady1.png,south asian,big dog,big dogs can be dangerous,big dog
lj0jvkaek9,assets/list1/sounds/8.wav,american,assets/list1/pictures/whitelady3.png,white,she is drinling from her own cup,she's drinking from her own cup,she is drinling from her own cup
lj0jvkaek9,assets/list1/sounds/114.wav,indian,assets/list1/pictures/whitelady3.png,white,jelly joe,the jelly jar was full,jelly joe
lj0jvkaek9,assets/list1/sounds/108.wav,indian,assets/list1/pictures/whitelady3.png,white,make sence,the baby wants his bottle,make sence
lj0jvkaek9,assets/list1/sounds/41.wav,indian,assets/list1/pictures/whitelady3.png,white,how can i,the house had nine bedrooms,how can i
lj0jvkaek9,assets/list1/sounds/64.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the bot told its story,the book tells a story,the bot told its story
lj0jvkaek9,assets/list1/sounds/118.wav,indian,assets/list1/pictures/whitelady1.png,white,voice,they called an ambulance,voice
lj0jvkaek9,assets/list1/sounds/49.wav,indian,assets/list1/pictures/whitelady3.png,white,voice,the policemen know the way,voice
lj0jvkaek9,assets/list1/sounds/92.wav,british,assets/list1/pictures/whitelady1.png,white,its splashing,he's washing his face with soap,its splashing
lj0jvkaek9,assets/list1/sounds/78.wav,american,assets/list1/pictures/whitelady1.png,white,refferal,the truck drove up the road,refferal
lj0jvkaek9,assets/list1/sounds/91.wav,british,assets/list1/pictures/southasianlady1.png,south asian,running across the hall,they're running past the house,running across the hall
lj0jvkaek9,assets/list1/sounds/101.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,school ordoor],school got out early today,school ordoor]
lj0jvkaek9,assets/list1/sounds/38.wav,british,assets/list1/pictures/whitelady1.png,white,they had to,they had two empty bottles,they had to
lj0jvkaek9,assets/list1/sounds/32.wav,british,assets/list1/pictures/whitelady1.png,white,the family brought it,the family bought a house,the family brought it
lj0jvkaek9,assets/list1/sounds/7.wav,american,assets/list1/pictures/whitelady1.png,white,the fire was very hot,the fire was very hot,the fire was very hot
lj0jvkaek9,assets/list1/sounds/120.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,surprised,he climbed up the ladder,surprised
lj0jvkaek9,assets/list1/sounds/93.wav,british,assets/list1/pictures/whitelady3.png,white,laughter,the dog is chasing the cat,laughter
lj0jvkaek9,assets/list1/sounds/50.wav,indian,assets/list1/pictures/whitelady1.png,white,vetting,the buckets fill up quickly,vetting
lj0jvkaek9,assets/list1/sounds/33.wav,british,assets/list1/pictures/whitelady1.png,white,can hold their breath,swimmers can hold their breath,can hold their breath
lj0jvkaek9,assets/list1/sounds/6.wav,american,assets/list1/pictures/whitelady3.png,white,somebody stole the money,somebody stole the money,somebody stole the money
lj0jvkaek9,assets/list1/sounds/46.wav,indian,assets/list1/pictures/whitelady1.png,white,divine,the children drank some fresh milk,divine
lj0jvkaek9,assets/list1/sounds/61.wav,american,assets/list1/pictures/whitelady1.png,white,they heard a funny noise,they heard a funny noise,they heard a funny noise
lj0jvkaek9,assets/list1/sounds/20.wav,american,assets/list1/pictures/whitelady3.png,white,the mother hurt the baby,the mother heard the baby,the mother hurt the baby
lj0jvkaek9,assets/list1/sounds/90.wav,british,assets/list1/pictures/southasianlady1.png,south asian,playing with the bat,the cat lay on the bed,playing with the bat
lj0jvkaek9,assets/list1/sounds/112.wav,indian,assets/list1/pictures/whitelady3.png,white,show is over,the teapot is very hot,show is over
lj0jvkaek9,assets/list1/sounds/85.wav,british,assets/list1/pictures/whitelady3.png,white,kitchen ground,the kitchen clock was wrong,kitchen ground
lj0jvkaek9,assets/list1/sounds/23.wav,british,assets/list1/pictures/southasianlady1.png,south asian,way too over,the children waved at the train,way too over
lj0jvkaek9,assets/list1/sounds/107.wav,indian,assets/list1/pictures/whitelady3.png,white,motherlu,mother got a sauce pan,motherlu
lj0jvkaek9,assets/list1/sounds/30.wav,british,assets/list1/pictures/whitelady3.png,white,the road goes up the hill,the road goes up a hill,the road goes up the hill
lj0jvkaek9,assets/list1/sounds/37.wav,british,assets/list1/pictures/southasianlady1.png,south asian,is walking home,the children are walking home,is walking home
lj0jvkaek9,assets/list1/sounds/110.wav,indian,assets/list1/pictures/whitelady3.png,white,want it badly,the was a bad train wreck,want it badly
lj0jvkaek9,assets/list1/sounds/10.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the car is going too fast,the car is going too fast,the car is going too fast
lj0jvkaek9,assets/list1/sounds/68.wav,american,assets/list1/pictures/whitelady1.png,white,the new road is on the mao,the new road is on the map,the new road is on the mao
